ID,description,Gender,ESCS,Performers,Average
ST62Q04,Overclaiming - Proper Number,Female,Medium,Heard of it once or twice,10
ST62Q04,Overclaiming - Proper Number,Female,Medium,Heard of it a few times,10
ST62Q04,Overclaiming - Proper Number,Female,Medium,Heard of it often,6
ST62Q04,Overclaiming - Proper Number,Female,Medium,Know it well,  understand the concept,11
ST62Q04,Overclaiming - Proper Number,Female,Medium,NA,36
ST62Q06,Familiarity with Math Concepts - Linear Equation,Female,Medium,Never heard of it,9
ST62Q06,Familiarity with Math Concepts - Linear Equation,Female,Medium,Heard of it once or twice,5
ST62Q06,Familiarity with Math Concepts - Linear Equation,Female,Medium,Heard of it a few times,8
ST62Q06,Familiarity with Math Concepts - Linear Equation,Female,Medium,Heard of it often,9
ST62Q06,Familiarity with Math Concepts - Linear Equation,Female,Medium,Know it well,  understand the concept,32
ST62Q06,Familiarity with Math Concepts - Linear Equation,Female,Medium,NA,37
ST62Q07,Familiarity with Math Concepts - Vectors,Female,Medium,Never heard of it,40
ST62Q07,Familiarity with Math Concepts - Vectors,Female,Medium,Heard of it once or twice,7
ST62Q07,Familiarity with Math Concepts - Vectors,Female,Medium,Heard of it a few times,6
ST62Q07,Familiarity with Math Concepts - Vectors,Female,Medium,Heard of it often,5
ST62Q07,Familiarity with Math Concepts - Vectors,Female,Medium,Know it well,  understand the concept,6
ST62Q07,Familiarity with Math Concepts - Vectors,Female,Medium,NA,37
ST62Q08,Familiarity with Math Concepts - Complex Number,Female,Medium,Never heard of it,25
ST62Q08,Familiarity with Math Concepts - Complex Number,Female,Medium,Heard of it once or twice,9
ST62Q08,Familiarity with Math Concepts - Complex Number,Female,Medium,Heard of it a few times,11
ST62Q08,Familiarity with Math Concepts - Complex Number,Female,Medium,Heard of it often,6
ST62Q08,Familiarity with Math Concepts - Complex Number,Female,Medium,Know it well,  understand the concept,13
ST62Q08,Familiarity with Math Concepts - Complex Number,Female,Medium,NA,36
ST62Q09,Familiarity with Math Concepts - Rational Number,Female,Medium,Never heard of it,19
ST62Q09,Familiarity with Math Concepts - Rational Number,Female,Medium,Heard of it once or twice,8
ST62Q09,Familiarity with Math Concepts - Rational Number,Female,Medium,Heard of it a few times,11
ST62Q09,Familiarity with Math Concepts - Rational Number,Female,Medium,Heard of it often,9
ST62Q09,Familiarity with Math Concepts - Rational Number,Female,Medium,Know it well,  understand the concept,17
ST62Q09,Familiarity with Math Concepts - Rational Number,Female,Medium,NA,36
ST62Q10,Familiarity with Math Concepts - Radicals,Female,Medium,Never heard of it,3
ST62Q10,Familiarity with Math Concepts - Radicals,Female,Medium,Heard of it once or twice,3
ST62Q10,Familiarity with Math Concepts - Radicals,Female,Medium,Heard of it a few times,5
ST62Q10,Familiarity with Math Concepts - Radicals,Female,Medium,Heard of it often,9
ST62Q10,Familiarity with Math Concepts - Radicals,Female,Medium,Know it well,  understand the concept,43
ST62Q10,Familiarity with Math Concepts - Radicals,Female,Medium,NA,37
ST62Q11,Overclaiming - Subjunctive Scaling,Female,Medium,Never heard of it,29
ST62Q11,Overclaiming - Subjunctive Scaling,Female,Medium,Heard of it once or twice,11
ST62Q11,Overclaiming - Subjunctive Scaling,Female,Medium,Heard of it a few times,12
ST62Q11,Overclaiming - Subjunctive Scaling,Female,Medium,Heard of it often,4
ST62Q11,Overclaiming - Subjunctive Scaling,Female,Medium,Know it well,  understand the concept,7
ST62Q11,Overclaiming - Subjunctive Scaling,Female,Medium,NA,36
ST62Q12,Familiarity with Math Concepts - Polygon,Female,Medium,Never heard of it,11
ST62Q12,Familiarity with Math Concepts - Polygon,Female,Medium,Heard of it once or twice,5
ST62Q12,Familiarity with Math Concepts - Polygon,Female,Medium,Heard of it a few times,10
ST62Q12,Familiarity with Math Concepts - Polygon,Female,Medium,Heard of it often,13
ST62Q12,Familiarity with Math Concepts - Polygon,Female,Medium,Know it well,  understand the concept,25
ST62Q12,Familiarity with Math Concepts - Polygon,Female,Medium,NA,36
ST62Q13,Overclaiming - Declarative Fraction,Female,Medium,Never heard of it,39
ST62Q13,Overclaiming - Declarative Fraction,Female,Medium,Heard of it once or twice,10
ST62Q13,Overclaiming - Declarative Fraction,Female,Medium,Heard of it a few times,5
ST62Q13,Overclaiming - Declarative Fraction,Female,Medium,Heard of it often,4
ST62Q13,Overclaiming - Declarative Fraction,Female,Medium,Know it well,  understand the concept,5
ST62Q13,Overclaiming - Declarative Fraction,Female,Medium,NA,37
ST62Q15,Familiarity with Math Concepts - Congruent Figure,Female,Medium,Never heard of it,12
ST62Q15,Familiarity with Math Concepts - Congruent Figure,Female,Medium,Heard of it once or twice,4
ST62Q15,Familiarity with Math Concepts - Congruent Figure,Female,Medium,Heard of it a few times,7
ST62Q15,Familiarity with Math Concepts - Congruent Figure,Female,Medium,Heard of it often,10
ST62Q15,Familiarity with Math Concepts - Congruent Figure,Female,Medium,Know it well,  understand the concept,30
ST62Q15,Familiarity with Math Concepts - Congruent Figure,Female,Medium,NA,37
ST62Q16,Familiarity with Math Concepts - Cosine,Female,Medium,Never heard of it,16
ST62Q16,Familiarity with Math Concepts - Cosine,Female,Medium,Heard of it once or twice,3
ST62Q16,Familiarity with Math Concepts - Cosine,Female,Medium,Heard of it a few times,6
ST62Q16,Familiarity with Math Concepts - Cosine,Female,Medium,Heard of it often,7
ST62Q16,Familiarity with Math Concepts - Cosine,Female,Medium,Know it well,  understand the concept,32
ST62Q16,Familiarity with Math Concepts - Cosine,Female,Medium,NA,37
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,Female,Medium,Never heard of it,13
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,Female,Medium,Heard of it once or twice,7
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,Female,Medium,Heard of it a few times,8
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,Female,Medium,Heard of it often,8
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,Female,Medium,Know it well,  understand the concept,28
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,Female,Medium,NA,36
ST62Q19,Familiarity with Math Concepts - Probability,Female,Medium,Never heard of it,7
ST62Q19,Familiarity with Math Concepts - Probability,Female,Medium,Heard of it once or twice,4
ST62Q19,Familiarity with Math Concepts - Probability,Female,Medium,Heard of it a few times,8
ST62Q19,Familiarity with Math Concepts - Probability,Female,Medium,Heard of it often,11
ST62Q19,Familiarity with Math Concepts - Probability,Female,Medium,Know it well,  understand the concept,33
ST62Q19,Familiarity with Math Concepts - Probability,Female,Medium,NA,37
ST69Q01,Min in <class period> - <test lang>,Female,Medium,30,1
ST69Q01,Min in <class period> - <test lang>,Female,Medium,40,2
ST69Q01,Min in <class period> - <test lang>,Female,Medium,45,46
ST69Q01,Min in <class period> - <test lang>,Female,Medium,50,1
ST69Q01,Min in <class period> - <test lang>,Female,Medium,60,1
ST69Q01,Min in <class period> - <test lang>,Female,Medium,90,3
ST69Q01,Min in <class period> - <test lang>,Female,Medium,NA,42
ST69Q02,Min in <class period> - <Maths>,Female,Medium,30,1
ST69Q02,Min in <class period> - <Maths>,Female,Medium,35,1
ST69Q02,Min in <class period> - <Maths>,Female,Medium,40,2
ST69Q02,Min in <class period> - <Maths>,Female,Medium,45,44
ST69Q02,Min in <class period> - <Maths>,Female,Medium,50,2
ST69Q02,Min in <class period> - <Maths>,Female,Medium,60,1
ST69Q02,Min in <class period> - <Maths>,Female,Medium,90,6
ST69Q02,Min in <class period> - <Maths>,Female,Medium,NA,43
ST69Q03,Min in <class period> - <Science>,Female,Medium,30,1
ST69Q03,Min in <class period> - <Science>,Female,Medium,40,1
ST69Q03,Min in <class period> - <Science>,Female,Medium,45,43
ST69Q03,Min in <class period> - <Science>,Female,Medium,50,1
ST69Q03,Min in <class period> - <Science>,Female,Medium,60,1
ST69Q03,Min in <class period> - <Science>,Female,Medium,90,3
ST69Q03,Min in <class period> - <Science>,Female,Medium,NA,48
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,0,1
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,1,1
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,2,8
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,3,13
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,4,14
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,5,9
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,6,6
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,7,1
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,8,1
ST70Q01,No of <class period> p/wk - <test lang>,Female,Medium,NA,44
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,1,1
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,2,1
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,3,3
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,4,10
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,5,19
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,6,15
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,7,3
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,8,2
ST70Q02,No of <class period> p/wk - <Maths>,Female,Medium,NA,44
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,0,8
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,1,1
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,2,7
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,3,11
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,4,11
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,5,7
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,6,4
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,7,2
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,8,1
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,9,1
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,10,1
ST70Q03,No of <class period> p/wk - <Science>,Female,Medium,NA,45
ST71Q01,No of ALL <class period> a week,Female,Medium,20,1
ST71Q01,No of ALL <class period> a week,Female,Medium,30,3
ST71Q01,No of ALL <class period> a week,Female,Medium,31,2
ST71Q01,No of ALL <class period> a week,Female,Medium,32,2
ST71Q01,No of ALL <class period> a week,Female,Medium,33,2
ST71Q01,No of ALL <class period> a week,Female,Medium,34,2
ST71Q01,No of ALL <class period> a week,Female,Medium,35,6
ST71Q01,No of ALL <class period> a week,Female,Medium,36,4
ST71Q01,No of ALL <class period> a week,Female,Medium,37,3
ST71Q01,No of ALL <class period> a week,Female,Medium,38,2
ST71Q01,No of ALL <class period> a week,Female,Medium,39,2
ST71Q01,No of ALL <class period> a week,Female,Medium,40,5
ST71Q01,No of ALL <class period> a week,Female,Medium,41,1
ST71Q01,No of ALL <class period> a week,Female,Medium,42,2
ST71Q01,No of ALL <class period> a week,Female,Medium,43,1
ST71Q01,No of ALL <class period> a week,Female,Medium,44,1
ST71Q01,No of ALL <class period> a week,Female,Medium,45,2
ST71Q01,No of ALL <class period> a week,Female,Medium,48,1
ST71Q01,No of ALL <class period> a week,Female,Medium,50,1
ST71Q01,No of ALL <class period> a week,Female,Medium,60,1
ST71Q01,No of ALL <class period> a week,Female,Medium,NA,49
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,0,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,5,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,10,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,12,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,13,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,15,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,16,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,17,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,18,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,20,4
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,21,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,22,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,23,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,24,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,25,4
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,26,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,27,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,28,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,29,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,30,10
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,31,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,32,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,33,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,34,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,35,5
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,36,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,37,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,38,1
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,40,2
ST72Q01,Class Size - No of Students in <Test Language> Class,Female,Medium,NA,43
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,Medium,Frequently,19
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,Medium,Sometimes,29
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,Medium,Rarely ,8
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,Medium,Never ,5
ST73Q01,OTL - Algebraic Word Problem in Math Lesson,Female,Medium,NA,39
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,Medium,Frequently,11
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,Medium,Sometimes,30
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,Medium,Rarely ,13
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,Medium,Never ,7
ST73Q02,OTL - Algebraic Word Problem in Tests,Female,Medium,NA,39
ST74Q01,OTL - Procedural Task in Math Lesson,Female,Medium,Frequently,30
ST74Q01,OTL - Procedural Task in Math Lesson,Female,Medium,Sometimes,19
ST74Q01,OTL - Procedural Task in Math Lesson,Female,Medium,Rarely ,9
ST74Q01,OTL - Procedural Task in Math Lesson,Female,Medium,Never ,4
ST74Q01,OTL - Procedural Task in Math Lesson,Female,Medium,NA,38
ST74Q02,OTL - Procedural Task in Tests,Female,Medium,Frequently,24
ST74Q02,OTL - Procedural Task in Tests,Female,Medium,Sometimes,21
ST74Q02,OTL - Procedural Task in Tests,Female,Medium,Rarely ,12
ST74Q02,OTL - Procedural Task in Tests,Female,Medium,Never ,5
ST74Q02,OTL - Procedural Task in Tests,Female,Medium,NA,38
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,Medium,Frequently,17
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,Medium,Sometimes,19
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,Medium,Rarely ,13
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,Medium,Never ,13
ST75Q01,OTL - Pure Math Reasoning in Math Lesson,Female,Medium,NA,39
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,Medium,Frequently,13
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,Medium,Sometimes,18
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,Medium,Rarely ,14
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,Medium,Never ,16
ST75Q02,OTL - Pure Math Reasoning in Tests,Female,Medium,NA,39
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,Medium,Frequently,17
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,Medium,Sometimes,24
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,Medium,Rarely ,12
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,Medium,Never ,8
ST76Q01,OTL - Applied Math Reasoning in Math Lesson,Female,Medium,NA,39
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,Medium,Frequently,16
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,Medium,Sometimes,20
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,Medium,Rarely ,15
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,Medium,Never ,11
ST76Q02,OTL - Applied Math Reasoning in Tests,Female,Medium,NA,39
ST77Q01,Math Teaching - Teacher shows interest,Female,Medium,Every Lesson,19
ST77Q01,Math Teaching - Teacher shows interest,Female,Medium,Most Lessons,18
ST77Q01,Math Teaching - Teacher shows interest,Female,Medium,Some Lessons,23
ST77Q01,Math Teaching - Teacher shows interest,Female,Medium,Never or Hardly Ever,7
ST77Q01,Math Teaching - Teacher shows interest,Female,Medium,NA,34
ST77Q02,Math Teaching - Extra help,Female,Medium,Every Lesson,22
ST77Q02,Math Teaching - Extra help,Female,Medium,Most Lessons,21
ST77Q02,Math Teaching - Extra help,Female,Medium,Some Lessons,14
ST77Q02,Math Teaching - Extra help,Female,Medium,Never or Hardly Ever,9
ST77Q02,Math Teaching - Extra help,Female,Medium,NA,34
ST77Q04,Math Teaching - Teacher helps,Female,Medium,Every Lesson,26
ST77Q04,Math Teaching - Teacher helps,Female,Medium,Most Lessons,20
ST77Q04,Math Teaching - Teacher helps,Female,Medium,Some Lessons,15
ST77Q04,Math Teaching - Teacher helps,Female,Medium,Never or Hardly Ever,5
ST77Q04,Math Teaching - Teacher helps,Female,Medium,NA,34
ST77Q05,Math Teaching - Teacher continues,Female,Medium,Every Lesson,32
ST77Q05,Math Teaching - Teacher continues,Female,Medium,Most Lessons,16
ST77Q05,Math Teaching - Teacher continues,Female,Medium,Some Lessons,13
ST77Q05,Math Teaching - Teacher continues,Female,Medium,Never or Hardly Ever,5
ST77Q05,Math Teaching - Teacher continues,Female,Medium,NA,34
ST77Q06,Math Teaching - Express opinions,Female,Medium,Every Lesson,22
ST77Q06,Math Teaching - Express opinions,Female,Medium,Most Lessons,23
ST77Q06,Math Teaching - Express opinions,Female,Medium,Some Lessons,14
ST77Q06,Math Teaching - Express opinions,Female,Medium,Never or Hardly Ever,7
ST77Q06,Math Teaching - Express opinions,Female,Medium,NA,34
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,Medium,Every Lesson,21
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,Medium,Most Lessons,26
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,Medium,Some Lessons,14
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,Medium,Never or Hardly Ever,4
ST79Q01,Teacher-Directed Instruction - Sets Clear Goals,Female,Medium,NA,35
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,Medium,Every Lesson,23
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,Medium,Most Lessons,23
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,Medium,Some Lessons,15
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,Medium,Never or Hardly Ever,4
ST79Q02,Teacher-Directed Instruction - Encourages Thinking and Reasoning,Female,Medium,NA,34
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,Medium,Every Lesson,10
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,Medium,Most Lessons,14
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,Medium,Some Lessons,19
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,Medium,Never or Hardly Ever,22
ST79Q03,Student Orientation - Differentiates Between Students When Giving Tasks,Female,Medium,NA,34
ST79Q04,Student Orientation - Assigns Complex Projects,Female,Medium,Every Lesson,7
ST79Q04,Student Orientation - Assigns Complex Projects,Female,Medium,Most Lessons,10
ST79Q04,Student Orientation - Assigns Complex Projects,Female,Medium,Some Lessons,23
ST79Q04,Student Orientation - Assigns Complex Projects,Female,Medium,Never or Hardly Ever,25
ST79Q04,Student Orientation - Assigns Complex Projects,Female,Medium,NA,35
ST79Q05,Formative Assessment - Gives Feedback,Female,Medium,Every Lesson,9
ST79Q05,Formative Assessment - Gives Feedback,Female,Medium,Most Lessons,16
ST79Q05,Formative Assessment - Gives Feedback,Female,Medium,Some Lessons,22
ST79Q05,Formative Assessment - Gives Feedback,Female,Medium,Never or Hardly Ever,18
ST79Q05,Formative Assessment - Gives Feedback,Female,Medium,NA,35
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,Medium,Every Lesson,28
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,Medium,Most Lessons,21
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,Medium,Some Lessons,12
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,Medium,Never or Hardly Ever,5
ST79Q06,Teacher-Directed Instruction - Checks Understanding,Female,Medium,NA,34
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,Medium,Every Lesson,7
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,Medium,Most Lessons,7
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,Medium,Some Lessons,15
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,Medium,Never or Hardly Ever,37
ST79Q07,Student Orientation - Has Students Work in Small Groups,Female,Medium,NA,34
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,Medium,Every Lesson,10
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,Medium,Most Lessons,16
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,Medium,Some Lessons,25
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,Medium,Never or Hardly Ever,15
ST79Q08,Teacher-Directed Instruction - Summarizes Previous Lessons,Female,Medium,NA,34
ST79Q10,Student Orientation - Plans Classroom Activities,Female,Medium,Every Lesson,4
ST79Q10,Student Orientation - Plans Classroom Activities,Female,Medium,Most Lessons,9
ST79Q10,Student Orientation - Plans Classroom Activities,Female,Medium,Some Lessons,16
ST79Q10,Student Orientation - Plans Classroom Activities,Female,Medium,Never or Hardly Ever,36
ST79Q10,Student Orientation - Plans Classroom Activities,Female,Medium,NA,35
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,Medium,Every Lesson,8
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,Medium,Most Lessons,14
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,Medium,Some Lessons,18
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,Medium,Never or Hardly Ever,25
ST79Q11,Formative Assessment - Gives Feedback on Strengths and Weaknesses,Female,Medium,NA,34
ST79Q12,Formative Assessment - Informs about Expectations,Female,Medium,Every Lesson,23
ST79Q12,Formative Assessment - Informs about Expectations,Female,Medium,Most Lessons,25
ST79Q12,Formative Assessment - Informs about Expectations,Female,Medium,Some Lessons,12
ST79Q12,Formative Assessment - Informs about Expectations,Female,Medium,Never or Hardly Ever,5
ST79Q12,Formative Assessment - Informs about Expectations,Female,Medium,NA,35
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,Medium,Every Lesson,33
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,Medium,Most Lessons,22
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,Medium,Some Lessons,7
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,Medium,Never or Hardly Ever,2
ST79Q15,Teacher-Directed Instruction - Informs about Learning Goals,Female,Medium,NA,35
ST79Q17,Formative Assessment - Tells How to Get Better,Female,Medium,Every Lesson,18
ST79Q17,Formative Assessment - Tells How to Get Better,Female,Medium,Most Lessons,18
ST79Q17,Formative Assessment - Tells How to Get Better,Female,Medium,Some Lessons,16
ST79Q17,Formative Assessment - Tells How to Get Better,Female,Medium,Never or Hardly Ever,13
ST79Q17,Formative Assessment - Tells How to Get Better,Female,Medium,NA,35
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,Medium,Always or almost always,20
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,Medium,Often,29
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,Medium,Sometimes,13
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,Medium,Never or rarely,3
ST80Q01,Cognitive Activation - Teacher Encourages to Reflect Problems,Female,Medium,NA,34
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,Medium,Always or almost always,17
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,Medium,Often,29
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,Medium,Sometimes,17
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,Medium,Never or rarely,4
ST80Q04,Cognitive Activation - Gives Problems that Require to Think,Female,Medium,NA,34
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,Medium,Always or almost always,12
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,Medium,Often,20
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,Medium,Sometimes,21
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,Medium,Never or rarely,12
ST80Q05,Cognitive Activation - Asks to Use Own Procedures,Female,Medium,NA,35
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Female,Medium,Always or almost always,13
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Female,Medium,Often,20
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Female,Medium,Sometimes,22
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Female,Medium,Never or rarely,11
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Female,Medium,NA,35
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Female,Medium,Always or almost always,19
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Female,Medium,Often,23
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Female,Medium,Sometimes,18
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Female,Medium,Never or rarely,5
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Female,Medium,NA,35
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Female,Medium,Always or almost always,24
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Female,Medium,Often,21
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Female,Medium,Sometimes,15
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Female,Medium,Never or rarely,6
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Female,Medium,NA,35
ST80Q09,Cognitive Activation - Asks for Explanations,Female,Medium,Always or almost always,30
ST80Q09,Cognitive Activation - Asks for Explanations,Female,Medium,Often,22
ST80Q09,Cognitive Activation - Asks for Explanations,Female,Medium,Sometimes,10
ST80Q09,Cognitive Activation - Asks for Explanations,Female,Medium,Never or rarely,3
ST80Q09,Cognitive Activation - Asks for Explanations,Female,Medium,NA,35
ST80Q10,Cognitive Activation - Apply What We Learned,Female,Medium,Always or almost always,20
ST80Q10,Cognitive Activation - Apply What We Learned,Female,Medium,Often,22
ST80Q10,Cognitive Activation - Apply What We Learned,Female,Medium,Sometimes,18
ST80Q10,Cognitive Activation - Apply What We Learned,Female,Medium,Never or rarely,6
ST80Q10,Cognitive Activation - Apply What We Learned,Female,Medium,NA,35
